               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 111,             0.02856,            0.026438,           0.0054984,             0.59271,             0.63358,             0.63728,              0.3903,            0.023566,            0.016168,           0.0051138,           0.0053743,           0.0053743,           0.0053743
                 112,            0.028452,            0.026471,           0.0053722,             0.57821,             0.64864,              0.6375,             0.39069,            0.023548,            0.016162,           0.0051182,           0.0053123,           0.0053123,           0.0053123
                 113,            0.028341,            0.026423,           0.0053942,             0.57684,             0.65072,             0.63753,             0.39094,            0.023534,            0.016158,           0.0051228,           0.0052505,           0.0052505,           0.0052505
                 114,            0.028398,            0.026543,           0.0053081,             0.57993,             0.64721,             0.63742,             0.39072,            0.023537,            0.016157,           0.0051249,           0.0051889,           0.0051889,           0.0051889
                 115,            0.028301,            0.026352,           0.0052398,             0.57933,              0.6482,             0.63733,             0.39095,            0.023537,            0.016148,           0.0051295,           0.0051274,           0.0051274,           0.0051274
                 116,             0.02839,            0.026348,           0.0052569,             0.58139,             0.64614,             0.63728,             0.39109,            0.023539,             0.01614,           0.0051378,           0.0050662,           0.0050662,           0.0050662
                 117,            0.028325,            0.026362,           0.0053819,             0.58585,             0.64235,             0.63726,             0.39121,            0.023553,            0.016135,           0.0051479,           0.0050052,           0.0050052,           0.0050052
                 118,             0.02828,            0.026353,           0.0052155,             0.57748,             0.65111,              0.6373,             0.39114,            0.023556,            0.016129,            0.005154,           0.0049445,           0.0049445,           0.0049445
                 119,            0.028239,            0.026349,           0.0052746,              0.5843,             0.64444,             0.63748,             0.39135,            0.023552,            0.016129,           0.0051631,            0.004884,            0.004884,            0.004884
                 120,            0.028266,            0.026381,           0.0052318,             0.58109,             0.64764,             0.63743,             0.39148,             0.02356,             0.01612,           0.0051704,           0.0048238,           0.0048238,           0.0048238
                 121,            0.028194,            0.026083,           0.0052284,             0.57921,              0.6497,             0.63759,             0.39149,            0.023559,            0.016116,           0.0051806,           0.0047639,           0.0047639,           0.0047639
                 122,            0.028199,            0.026291,           0.0050261,             0.57515,             0.65531,             0.63779,             0.39183,            0.023539,            0.016114,           0.0051886,           0.0047043,           0.0047043,           0.0047043
                 123,            0.028157,            0.026103,           0.0050741,             0.58527,             0.64544,             0.63788,             0.39212,            0.023525,            0.016102,            0.005198,            0.004645,            0.004645,            0.004645
                 124,            0.028157,            0.026046,           0.0050572,              0.5838,              0.6474,             0.63786,             0.39213,            0.023519,            0.016093,           0.0052048,           0.0045861,           0.0045861,           0.0045861
                 125,            0.028045,            0.026128,           0.0050656,             0.58063,             0.65073,             0.63795,             0.39221,            0.023508,            0.016092,           0.0052183,           0.0045275,           0.0045275,           0.0045275
                 126,            0.028168,            0.026178,           0.0049983,             0.57978,             0.65042,             0.63798,             0.39222,            0.023497,            0.016091,           0.0052284,           0.0044693,           0.0044693,           0.0044693
                 127,            0.028031,            0.026197,           0.0049844,             0.57999,             0.65117,             0.63818,             0.39238,            0.023499,             0.01609,           0.0052398,           0.0044114,           0.0044114,           0.0044114
                 128,            0.027986,            0.025875,           0.0049807,             0.58246,             0.64856,             0.63806,             0.39244,            0.023507,            0.016086,           0.0052495,           0.0043539,           0.0043539,           0.0043539
                 129,            0.027898,            0.025921,           0.0049095,             0.58052,             0.65033,             0.63785,             0.39265,            0.023503,            0.016084,            0.005262,           0.0042969,           0.0042969,           0.0042969
                 130,            0.028073,             0.02603,           0.0049199,             0.57789,             0.65311,             0.63779,             0.39293,            0.023488,            0.016082,           0.0052753,           0.0042402,           0.0042402,           0.0042402
                 131,            0.028002,            0.025866,           0.0048528,             0.56955,             0.66219,             0.63769,             0.39296,            0.023493,            0.016081,           0.0052858,            0.004184,            0.004184,            0.004184
                 132,            0.027958,            0.025915,           0.0048204,             0.57105,             0.66188,              0.6377,             0.39287,            0.023496,            0.016077,           0.0052958,           0.0041283,           0.0041283,           0.0041283
                 133,             0.02788,            0.026037,           0.0047614,             0.57156,              0.6615,             0.63766,             0.39303,            0.023491,            0.016073,           0.0053064,            0.004073,            0.004073,            0.004073
                 134,            0.027963,            0.026065,           0.0046826,             0.57132,             0.66144,             0.63782,             0.39328,            0.023488,            0.016069,            0.005322,           0.0040182,           0.0040182,           0.0040182
                 135,            0.027868,             0.02589,           0.0046918,             0.57222,              0.6608,              0.6377,              0.3936,            0.023482,            0.016065,           0.0053406,           0.0039638,           0.0039638,           0.0039638
                 136,            0.027786,            0.025866,           0.0047033,             0.57361,             0.65893,             0.63769,             0.39352,            0.023494,            0.016064,           0.0053566,             0.00391,             0.00391,             0.00391
                 137,             0.02783,            0.025785,           0.0047126,             0.58094,             0.64949,              0.6375,             0.39367,            0.023492,            0.016067,           0.0053769,           0.0038567,           0.0038567,           0.0038567
                 138,            0.027784,            0.025779,           0.0046309,              0.5781,             0.65289,             0.63714,             0.39363,            0.023494,             0.01607,           0.0053947,           0.0038039,           0.0038039,           0.0038039
                 139,            0.027777,            0.025845,           0.0045477,             0.57831,             0.65241,             0.63714,             0.39378,            0.023495,            0.016066,           0.0054071,           0.0037517,           0.0037517,           0.0037517
